Lx,Ly,H1,H2,tf,tr,bc,hc,tw_ext,wall_tilt_angle,window_ratio_2f,roof_morph,roof_shift,balcony_depth,cost_per_sqm,co2_per_sqm,comfort_score,constructability_score,safety_factor,total_cost,floor_area,design_pattern,evaluation_status,evaluation_time_s,fcstd_path
9.13,14.61,3.49,3.03,295,305,514,443,256,-27.8,0.42,0.48,-0.35,2.7,nan,nan,nan,nan,nan,nan,nan,中型_重構造_標準天井,error:'cost_per_sqm',7.469799995422363,
12.06,9.76,4.07,3.06,190,167,420,639,222,-4.0,0.15,0.13,-0.09,1.5,1202772.8397788364,703.8273722368572,8.2228125,7.85,1.1918795093755512,141573098.7698718,117.7056,中型_標準構造_高天井,success,7.044683933258057,fcstd_outputs/sample188.FCStd
8.19,8.14,2.68,2.74,317,154,769,309,271,-3.4,0.49,0.28,-0.1,2.1,1278465.4868978106,1169.5981622337242,9.210171875,6.91,2.081564727061385,85230947.22882158,66.6666,小型_標準構造_低天井,success,3.318773031234741,fcstd_outputs/sample189.FCStd
14.15,12.96,3.94,2.94,258,280,626,466,334,-15.8,0.3,0.55,-0.09,2.8,1347293.5623062332,1378.0310950887417,9.620000000000001,5.67,0.938929824116679,247072082.6299663,183.38400000000001,中型_重構造_標準天井,success,12.056427955627441,fcstd_outputs/sample190.FCStd
13.97,8.31,2.63,3.47,470,304,314,579,327,-24.1,0.11,0.61,0.03,2.0,1276443.908099267,975.5007313047224,8.323875000000001,4.84,1.105430700555125,148183266.80197957,116.09070000000001,中型_重構造_標準天井,success,8.104092359542847,fcstd_outputs/sample191.FCStd
11.28,12.98,2.95,3.47,239,246,315,418,211,-14.2,0.49,0.23,-0.03,3.3,1242290.5595303345,891.3815131660243,10,5.83,0.5595587074821283,181889226.89929822,146.4144,中型_標準構造_標準天井,success,6.977925777435303,fcstd_outputs/sample192.FCStd
11.82,12.74,2.96,3.08,395,254,684,536,318,6.0,0.47,0.32,-0.27,1.4,1374542.3740073498,1473.1952142970044,9.261,7.15,1.34167633691848,206987937.56617,150.5868,中型_重構造_標準天井,success,8.106458187103271,fcstd_outputs/sample193.FCStd
8.17,11.18,2.76,2.91,317,301,896,726,156,29.2,0.51,0.08,-0.22,1.3,1251357.1657277094,736.2143953318995,7.83390625,5.33,3.9265711065530877,114299714.33186841,91.3406,小型_超重構造_標準天井,success,5.169281959533691,fcstd_outputs/sample194.FCStd
13.34,10.44,3.0,2.91,227,276,549,512,347,29.8,0.44,0.56,-0.01,1.6,1351414.4942898746,1386.1619051972993,8.855562500000001,4.77,1.5228483639717136,188210956.0539531,139.2696,中型_重構造_標準天井,success,9.700785875320435,fcstd_outputs/sample195.FCStd
8.26,9.73,4.09,3.4,277,254,721,604,294,10.1,0.5,0.13,0.06,2.4,1273296.7382892608,898.8057278600046,9.28828125,6.74,1.7541213230535295,102334604.19696023,80.3698,小型_重構造_高天井,success,4.425194978713989,fcstd_outputs/sample196.FCStd
14.9,8.42,3.45,3.51,267,223,776,767,231,-21.0,0.45,0.34,-0.16,3.0,1268798.9447773853,887.6850042886837,9.423124999999999,5.15,1.6550754721121403,159180978.0138812,125.458,中型_重構造_標準天井,success,9.844166278839111,fcstd_outputs/sample197.FCStd
9.88,11.22,2.66,3.77,198,209,856,334,200,15.1,0.26,0.12,0.36,2.0,1240375.3319130319,815.4704223699333,8.6805625,6.24,1.2177636554606606,137500070.89375448,110.85360000000001,中型_標準構造_標準天井,success,5.628164052963257,fcstd_outputs/sample198.FCStd
10.07,11.81,3.12,3.48,449,242,444,703,163,-9.9,0.35,0.52,0.31,2.2,1309268.2393262922,1212.5030313670982,9.605625,6.26,1.5547808151326985,155706951.11788616,118.92670000000001,中型_重構造_標準天井,success,6.348464250564575,fcstd_outputs/sample199.FCStd
14.52,9.25,3.68,3.65,244,185,365,484,319,-13.8,0.21,0.67,-0.37,2.0,1265694.9830656499,1010.2877142026492,9.52421875,5.869999999999999,0.9321585449632235,169995493.17554745,134.31,中型_標準構造_高天井,success,9.60553503036499,fcstd_outputs/sample200.FCStd
8.62,13.46,3.57,3.59,329,187,512,764,170,0.2,0.18,0.12,-0.33,3.2,1200595.0567278978,600.3580076212849,8.690000000000001,7.73,1.1784569710808563,139299281.5758657,116.0252,中型_重構造_高天井,success,8.251781940460205,fcstd_outputs/sample201.FCStd
14.91,11.39,2.87,3.45,409,172,892,697,348,-4.5,0.27,0.49,0.23,1.1,1353062.933473427,1413.4301941458066,8.8555,7.300000000000001,1.9083806481371226,229783777.37083143,169.8249,中型_超重構造_標準天井,success,11.643754959106445,fcstd_outputs/sample202.FCStd
11.5,13.32,4.08,2.91,479,380,871,402,271,-11.4,0.2,0.69,-0.24,2.6,1382283.809052893,1405.3354897264724,9.2975,6.109999999999999,1.3156882929084188,211738233.87072214,153.18,中型_超重構造_標準天井,success,9.084823846817017,fcstd_outputs/sample203.FCStd
10.48,14.65,3.12,2.93,368,194,853,456,257,-25.7,0.28,0.55,-0.17,1.2,1279255.759233905,916.0590610697647,8.342500000000001,5.18,2.3559543238924623,196406695.22669992,153.532,中型_重構造_標準天井,success,10.087668895721436,fcstd_outputs/sample204.FCStd
10.16,9.99,3.63,3.41,476,300,623,696,282,12.4,0.17,0.37,-0.25,3.3,1436158.3716700922,1687.2162535945881,9.014531250000001,6.01,1.233528227971638,145767776.8711197,101.4984,中型_重構造_高天井,success,6.111514091491699,fcstd_outputs/sample205.FCStd
8.83,13.79,3.79,3.38,389,192,418,319,259,-19.4,0.6,0.24,0.31,2.8,1219685.0877294263,684.9084419213538,10,5.3100000000000005,0.6229148174275436,148515808.486935,121.7657,中型_重構造_高天井,success,8.183487892150879,fcstd_outputs/sample206.FCStd
10.67,8.69,3.65,2.68,394,224,771,448,215,15.0,0.22,0.63,-0.4,1.1,1359979.1628881057,1288.705095420725,8.485,6.25,2.1369296933500594,126100395.93505979,92.72229999999999,小型_重構造_標準天井,success,5.5171849727630615,fcstd_outputs/sample207.FCStd
13.22,11.86,2.79,2.62,481,286,476,715,208,29.8,0.44,0.39,0.09,2.1,1400541.633379635,1597.4085127236988,9.178125,4.27,1.470080881934251,219589802.26428625,156.7892,中型_重構造_低天井,success,9.546090126037598,fcstd_outputs/sample208.FCStd
11.95,12.05,4.14,3.44,435,258,302,559,264,13.0,0.27,0.55,-0.04,3.3,1389189.258306705,1670.701181367247,9.715135548825007,5.949999999999999,0.7007589250430278,200039780.22301975,143.9975,中型_重構造_高天井,success,8.842851161956787,fcstd_outputs/sample209.FCStd
11.91,11.18,3.38,2.67,485,169,494,551,153,-27.9,0.29,0.32,0.24,1.7,1349345.9263987665,1328.7732281358249,8.38484375,4.96,1.474824805074991,179670537.61451605,133.1538,中型_重構造_標準天井,success,6.841377019882202,fcstd_outputs/sample210.FCStd
13.05,13.11,3.83,3.06,417,323,393,787,199,-21.2,0.58,0.52,0.19,1.2,1375659.0507398362,1475.1742777427505,9.2605,5.63,1.0729764104381765,235355316.52535024,171.0855,中型_重構造_標準天井,success,10.14685606956482,fcstd_outputs/sample211.FCStd
10.7,12.6,3.15,2.88,270,335,614,766,246,14.5,0.21,0.03,0.25,1.9,1229916.9430271536,640.6816014340352,8.059687499999999,6.800000000000001,1.3929453846788384,165817402.25892085,134.82,中型_重構造_標準天井,success,8.031381130218506,fcstd_outputs/sample212.FCStd
14.22,11.69,3.33,3.77,491,342,739,325,153,-0.2,0.14,0.48,-0.38,1.3,1364930.6398542947,1506.1360608552445,8.44,7.73,0.8927053419663968,226894877.13813114,166.2318,中型_超重構造_高天井,success,11.15218472480774,fcstd_outputs/sample213.FCStd
13.62,8.26,4.15,2.84,218,285,352,545,321,4.0,0.28,0.58,-0.04,1.9,1246045.6379490285,960.602642115376,9.178125000000001,7.35,1.0605604661211867,140181629.52403125,112.5012,中型_重構造_標準天井,success,8.195955038070679,fcstd_outputs/sample214.FCStd
14.87,13.42,2.98,3.04,468,350,886,559,150,15.5,0.48,0.54,-0.05,1.5,1433254.5580158161,1664.577673785873,9.129999999999999,6.199999999999999,1.2412291563848108,286013686.6266694,199.5554,中型_超重構造_標準天井,success,11.483876943588257,fcstd_outputs/sample215.FCStd
9.17,8.52,2.61,2.92,181,188,599,312,350,12.6,0.25,0.69,0.05,2.1,1302728.0134938317,1281.9665564557242,8.92384375,5.99,1.3659229812310203,101780055.32945149,78.1284,小型_標準構造_低天井,success,4.08695387840271,fcstd_outputs/sample216.FCStd
12.42,8.71,3.93,3.1,432,358,846,438,323,-26.0,0.22,0.23,0.03,2.8,1292971.1231981441,941.7133673527452,8.735468749999999,4.65,1.8944065851518026,139871288.7595535,108.1782,中型_重構造_高天井,success,7.337172985076904,fcstd_outputs/sample217.FCStd
12.12,12.52,3.48,2.86,329,176,399,417,287,10.9,0.42,0.3,0.06,1.3,1331868.1048629142,1401.4770525729764,9.437000000000001,6.66,0.6543631286070279,202100862.71535024,151.74239999999998,中型_重構造_標準天井,success,7.541327238082886,fcstd_outputs/sample218.FCStd
12.19,9.34,3.47,2.8,451,153,685,422,263,9.8,0.16,0.35,0.06,1.4,1326237.2577450888,1293.7896127759388,8.36171875,6.77,1.5199936495895816,150998212.48566398,113.85459999999999,中型_重構造_標準天井,success,7.116132020950317,fcstd_outputs/sample219.FCStd
10.66,10.48,2.63,3.49,314,175,874,362,275,27.9,0.17,0.5,-0.02,2.4,1391980.5420005415,1612.4960120182407,8.2854375,4.46,2.069156325713454,155507611.8145661,111.7168,中型_重構造_標準天井,success,5.909978866577148,fcstd_outputs/sample220.FCStd
8.58,9.95,3.4,3.2,287,378,488,752,230,21.6,0.2,0.07,-0.16,2.9,1267973.534255189,832.6274790671891,8.14359375,5.59,1.1740537316740955,108248168.59289972,85.371,小型_重構造_標準天井,success,4.226824045181274,fcstd_outputs/sample221.FCStd
9.69,11.16,3.27,2.74,291,216,560,539,289,-20.5,0.14,0.31,0.21,1.8,1285438.3867555663,1027.0709659855247,7.894843750000001,5.7,1.6496862936595598,139007821.31910163,108.1404,中型_重構造_標準天井,success,5.641388177871704,fcstd_outputs/sample222.FCStd
14.02,10.33,3.87,2.93,393,187,437,537,340,-4.5,0.28,0.39,0.19,2.0,1294637.4223190397,1269.580845968869,9.73,6.800000000000001,1.0304050139042642,187497936.1072306,144.82659999999998,中型_重構造_標準天井,success,10.527078866958618,fcstd_outputs/sample223.FCStd
11.44,13.05,3.5,3.53,314,159,601,673,197,-3.0,0.51,0.09,0.21,1.3,1218604.639925936,755.6419497587299,8.940999999999999,7.949999999999999,1.2014431049693775,181927923.90382284,149.292,中型_重構造_高天井,success,8.821141004562378,fcstd_outputs/sample224.FCStd
12.16,9.03,4.18,2.78,240,324,672,785,308,2.3,0.38,0.56,0.37,2.2,1308365.0676466485,1176.630436436872,9.676281249999999,7.02,2.314359800743595,143664764.5799267,109.8048,中型_重構造_標準天井,success,7.3612987995147705,fcstd_outputs/sample225.FCStd
8.64,14.44,3.95,3.5,432,341,754,610,308,-2.5,0.16,0.26,-0.0,2.1,1265190.346571562,892.4239624902951,9.116875,7.0,1.9524041960828702,157847171.9428226,124.7616,中型_重構造_高天井,success,9.84400200843811,fcstd_outputs/sample226.FCStd
13.91,13.78,3.29,3.45,431,308,611,571,230,13.0,0.51,0.55,-0.35,1.8,1434769.6941865552,1789.9538129743896,9.526,6.449999999999999,1.0202884104294005,275016368.02774006,191.6798,中型_重構造_標準天井,success,10.745842933654785,fcstd_outputs/sample227.FCStd
12.47,12.25,3.55,2.82,450,186,402,568,287,-12.2,0.31,0.52,0.32,3.4,1371985.06944466,1570.518654112043,9.7135,6.029999999999999,0.9110187956679096,209581009.2456927,152.75750000000002,中型_重構造_標準天井,success,8.069497108459473,fcstd_outputs/sample228.FCStd
10.86,8.54,4.06,3.26,191,275,481,454,262,-6.6,0.46,0.69,-0.34,2.7,1256344.3958579008,1096.6928222113622,9.970375,6.59,1.4034516117336804,116518907.18720348,92.74439999999998,小型_標準構造_高天井,success,5.694889068603516,fcstd_outputs/sample229.FCStd
9.33,13.98,3.49,3.08,375,156,855,719,281,26.1,0.18,0.54,0.2,3.3,1311709.9471375926,1081.3345258671702,8.59015625,4.64,1.149301215185614,171090788.21897647,130.4334,中型_超重構造_標準天井,success,8.719161748886108,fcstd_outputs/sample230.FCStd
10.73,11.34,3.74,3.09,456,386,399,327,225,22.7,0.62,0.37,-0.21,1.5,1361681.6787243714,1507.0003440899638,9.38903125,5.48,0.5968905248232759,165686975.64015982,121.6782,中型_超重構造_標準天井,success,6.550624132156372,fcstd_outputs/sample231.FCStd
11.09,10.69,3.46,3.38,186,328,683,651,264,-25.0,0.29,0.36,0.13,2.1,1317706.9036914906,1143.9291652903619,8.9709375,4.75,2.0000891597850665,156216920.61712396,118.5521,中型_重構造_標準天井,success,6.116148948669434,fcstd_outputs/sample232.FCStd
9.63,13.89,4.0,3.06,471,339,882,469,289,-5.0,0.47,0.18,0.2,2.6,1250222.640505024,826.9619064639825,9.4845,7.25,1.4286357824268774,167230655.5498004,133.7607,中型_超重構造_高天井,success,9.194447755813599,fcstd_outputs/sample233.FCStd
9.98,9.14,2.64,3.59,212,334,503,366,157,-5.9,0.47,0.09,-0.21,1.4,1189516.3733277882,656.7951364485216,8.58175,7.66,1.0348237689510893,108504352.92911553,91.2172,小型_重構造_標準天井,success,4.231043100357056,fcstd_outputs/sample234.FCStd
10.69,12.99,2.73,3.55,312,283,876,431,299,8.5,0.15,0.01,0.3,2.5,1205144.1432451624,643.3871876630272,8.3895,6.9,1.2717363389465912,167350051.67786732,138.8631,中型_重構造_標準天井,success,7.365466117858887,fcstd_outputs/sample235.FCStd
14.2,12.42,2.7,3.69,235,322,546,633,341,5.3,0.47,0.68,0.38,3.3,1354400.299607663,1524.8894189205878,10,6.720000000000001,0.847471907049514,238867454.44000587,176.364,中型_重構造_標準天井,success,11.685505867004395,fcstd_outputs/sample236.FCStd
10.01,14.47,3.0,3.53,224,368,456,747,195,12.7,0.21,0.65,0.32,1.2,1286857.9567957097,953.4782713775536,8.7675,6.48,1.2846135036407904,186394554.69468755,144.84470000000002,中型_重構造_標準天井,success,10.491069316864014,fcstd_outputs/sample237.FCStd
13.36,13.7,4.09,3.6,371,384,461,572,310,18.7,0.31,0.44,-0.09,1.8,1422383.9343707564,1722.2393386314243,9.371,5.88,0.8520012418887528,260341776.27574825,183.03199999999998,中型_重構造_高天井,success,10.134301900863647,fcstd_outputs/sample238.FCStd
12.18,10.9,2.82,2.73,293,265,447,516,244,6.6,0.37,0.07,0.14,1.5,1199959.495917328,717.2929881533062,8.53625,7.59,0.7753230037725041,159309022.59697628,132.762,中型_重構造_低天井,success,7.220736026763916,fcstd_outputs/sample239.FCStd
8.31,14.12,3.67,3.67,301,370,735,494,333,-15.4,0.37,0.56,-0.06,1.6,1248767.1182997483,708.9899439420782,9.22340625,6.210000000000001,1.6618424569824277,146526837.1133612,117.3372,中型_重構造_高天井,success,9.34511399269104,fcstd_outputs/sample240.FCStd
9.39,10.53,2.62,3.38,213,346,326,746,260,-8.3,0.21,0.33,-0.06,2.4,1274919.7773065313,1082.673289070714,9.036750000000001,6.42,1.4753619340095283,126059860.3448047,98.8767,小型_重構造_標準天井,success,5.147382020950317,fcstd_outputs/sample241.FCStd
14.74,11.85,3.49,3.31,417,271,574,631,174,-29.5,0.62,0.5,-0.19,3.1,1349944.4540664547,1237.3875235987853,9.822,4.3,1.469273200917701,235793447.84733358,174.669,中型_重構造_標準天井,success,13.404643058776855,fcstd_outputs/sample242.FCStd
9.03,8.11,3.2,2.72,448,156,529,488,259,12.8,0.45,0.37,-0.13,2.9,1354401.7313666607,1351.4102295373566,9.568390625,5.970000000000001,1.7351661492074142,99187308.31369404,73.23329999999999,小型_重構造_標準天井,success,4.517879962921143,fcstd_outputs/sample243.FCStd
13.3,13.73,3.93,3.7,353,286,333,717,328,17.8,0.16,0.4,-0.29,3.0,1424277.4550371193,1731.6456414409195,9.36,5.47,0.8101390763888856,260085881.78687334,182.609,中型_重構造_高天井,success,10.153022050857544,fcstd_outputs/sample244.FCStd
8.56,10.15,3.57,3.44,189,222,567,488,316,29.7,0.17,0.28,-0.24,1.9,1305221.3400246045,1191.5707229834761,8.147031250000001,4.78,2.3665518626931803,113402850.90669775,86.88400000000001,小型_標準構造_高天井,success,5.40264892578125,fcstd_outputs/sample245.FCStd
11.89,11.12,3.15,3.56,380,265,668,623,253,12.8,0.35,0.21,-0.14,1.9,1351990.943819571,1260.7934267522385,9.13609375,6.470000000000001,1.5994534091706316,178755916.22080347,132.2168,中型_重構造_標準天井,success,6.903223037719727,fcstd_outputs/sample246.FCStd
11.62,11.23,4.08,2.77,426,208,855,645,244,27.4,0.25,0.6,0.32,3.2,1439771.3196636627,1703.628070707434,8.88359375,4.51,1.1964928087395579,187879502.90834248,130.4926,中型_重構造_標準天井,success,7.21095085144043,fcstd_outputs/sample247.FCStd
8.69,10.27,3.3,3.41,467,222,697,457,342,-4.0,0.57,0.42,-0.23,3.4,1320496.8765168427,1271.7002550384086,9.908249999999999,6.85,1.0771901299104714,117849460.3906851,89.24629999999999,小型_重構造_標準天井,success,4.672100067138672,fcstd_outputs/sample248.FCStd
13.37,13.19,3.66,3.01,421,392,654,472,183,4.5,0.17,0.51,0.31,3.3,1396544.394354418,1692.3032826916985,8.962499999999999,6.800000000000001,0.9935078857947903,246281022.90771988,176.35029999999998,中型_超重構造_標準天井,success,9.49331021308899,fcstd_outputs/sample249.FCStd
12.94,8.72,2.68,2.73,421,165,379,659,153,-15.5,0.32,0.31,0.24,2.0,1283703.7805858455,995.652613659168,9.1499375,5.699999999999999,1.3110799975701541,144849026.74920893,112.83680000000001,中型_重構造_低天井,success,7.402355909347534,fcstd_outputs/sample250.FCStd
13.57,8.45,2.67,2.69,461,264,644,698,222,29.5,0.67,0.07,-0.15,1.8,1237179.6811662437,654.3694999363349,8.334687500000001,5.3,1.7817777180612795,141863063.9104491,114.6665,中型_重構造_低天井,success,8.59699296951294,fcstd_outputs/sample251.FCStd
14.09,14.03,3.4,3.4,327,322,790,674,335,7.6,0.5,0.06,0.39,3.5,1260541.783813189,908.9518639539039,9.52,6.99,0.9713264974611835,249187303.28700748,197.68269999999998,中型_重構造_標準天井,success,10.640547037124634,fcstd_outputs/sample252.FCStd
12.78,13.27,3.5,2.97,423,164,479,670,323,18.2,0.25,0.39,-0.3,2.8,1401837.3487330407,1688.086141452248,9.5425,5.43,1.066528850240167,237738437.0740456,169.5906,中型_重構造_標準天井,success,9.630233764648438,fcstd_outputs/sample253.FCStd
10.71,11.82,4.06,2.75,449,332,596,539,176,-19.3,0.44,0.3,0.29,2.4,1327782.8106948955,1210.2790978087826,9.87734375,5.32,1.4523064359009,168086947.12805036,126.59220000000002,中型_重構造_標準天井,success,6.682247877120972,fcstd_outputs/sample254.FCStd
14.0,13.1,3.53,3.31,409,305,315,570,297,-12.8,0.11,0.55,0.15,2.6,1366825.9684974519,1535.425406800288,9.145,5.970000000000001,0.6535288680344193,250675882.62243268,183.4,中型_重構造_標準天井,success,10.938068866729736,fcstd_outputs/sample255.FCStd
14.69,12.96,4.12,3.21,398,384,552,733,214,-4.0,0.24,0.11,-0.03,2.5,1266131.2437641576,925.5788048013625,9.14,7.35,0.9692051404533314,241049104.9028054,190.38240000000002,中型_重構造_高天井,success,10.192054033279419,fcstd_outputs/sample256.FCStd
10.78,9.97,3.34,2.65,445,239,573,719,313,4.3,0.48,0.64,0.29,1.5,1377271.8814926518,1486.5747511386558,9.32253125,7.32,2.1789642068744914,148024499.09843314,107.4766,中型_重構造_標準天井,success,5.596009016036987,fcstd_outputs/sample257.FCStd
10.03,8.49,3.55,3.13,348,164,480,756,304,20.5,0.5,0.01,-0.3,1.6,1240534.140005645,726.6182523901854,8.433125,6.2,1.9910492613412236,105637312.5319387,85.15469999999999,小型_重構造_標準天井,success,4.250416278839111,fcstd_outputs/sample258.FCStd
11.21,9.89,3.88,3.7,382,333,481,782,331,-10.6,0.64,0.6,-0.28,1.4,1370114.8133575397,1346.2705346337302,9.9280625,6.6899999999999995,2.079914009375245,151900382.00102904,110.86690000000002,中型_重構造_高天井,success,5.7820281982421875,fcstd_outputs/sample259.FCStd
8.02,15.0,3.83,3.47,329,367,449,582,152,-29.4,0.32,0.23,-0.23,2.1,1198834.5902237606,482.863878692369,9.1960625,4.3100000000000005,1.3029145242543199,144219801.2039184,120.3,中型_重構造_高天井,success,11.692862033843994,fcstd_outputs/sample260.FCStd
11.02,8.54,3.72,3.23,263,158,691,559,325,-6.5,0.14,0.16,0.38,2.1,1237715.9279176518,849.7426870860671,8.369375,7.1,2.342312902268139,116482436.14907253,94.11079999999998,小型_重構造_標準天井,success,5.424689054489136,fcstd_outputs/sample261.FCStd
10.16,9.45,3.72,2.98,352,351,863,526,197,-18.5,0.26,0.16,-0.3,1.1,1289276.509128029,946.1313947713548,8.079218749999999,6.4,2.595047305632625,123786016.19440033,96.012,小型_重構造_標準天井,success,4.358993291854858,fcstd_outputs/sample262.FCStd
14.99,10.11,3.63,3.32,270,340,576,571,227,17.5,0.61,0.24,-0.13,2.0,1286048.753381768,962.9642753264245,10,5.5,1.1708639445750242,194899273.92137823,151.5489,中型_重構造_標準天井,success,10.485941171646118,fcstd_outputs/sample263.FCStd
8.7,9.12,3.17,3.5,453,224,379,774,225,-23.3,0.16,0.44,-0.22,3.4,1331255.6787012306,1233.908063177793,8.4878125,4.92,0.8563178592584088,105627150.57087041,79.34399999999998,小型_重構造_標準天井,success,3.696168899536133,fcstd_outputs/sample264.FCStd
8.42,10.15,4.05,3.55,232,208,807,740,281,24.1,0.38,0.69,-0.19,2.7,1340415.6204269256,1311.4448746998294,9.06346875,4.84,1.7464105616894088,114555940.16854635,85.46300000000001,小型_重構造_高天井,success,4.6576619148254395,fcstd_outputs/sample265.FCStd
9.77,14.36,2.88,3.75,267,379,373,473,274,-10.3,0.42,0.55,-0.37,1.6,1253098.6487460295,850.8710197565428,9.4915,6.720000000000001,0.8007443733926919,175806231.7428514,140.29719999999998,中型_重構造_標準天井,success,9.869319915771484,fcstd_outputs/sample266.FCStd
10.93,12.3,2.92,2.6,312,379,522,637,183,10.5,0.58,0.11,-0.09,1.9,1249424.6188644,790.4629214280209,8.839906249999999,7.199999999999999,1.064650493249876,167971396.3355111,134.439,中型_重構造_低天井,success,6.6490089893341064,fcstd_outputs/sample267.FCStd
14.25,14.69,3.89,2.86,435,291,410,301,253,-29.9,0.43,0.26,0.2,3.3,1325828.7215882356,1303.213247121554,9.464415973781053,4.26,0.3843733045932774,277539040.8618693,209.33249999999998,中型_重構造_標準天井,success,10.966220140457153,fcstd_outputs/sample268.FCStd
12.92,12.74,2.91,3.41,360,289,485,648,210,-27.0,0.11,0.33,-0.18,2.6,1357129.857375423,1375.3440389613636,8.5015,4.55,1.7114290259942009,223384660.2278805,164.6008,中型_重構造_標準天井,success,8.526110172271729,fcstd_outputs/sample269.FCStd
8.84,10.73,2.96,2.84,483,265,413,351,173,-13.8,0.3,0.67,0.22,1.1,1289607.3805383255,1077.71476427187,8.67384375,6.369999999999999,0.9829806883458813,122323386.7876779,94.8532,小型_重構造_標準天井,success,4.2476818561553955,fcstd_outputs/sample270.FCStd
8.65,9.05,2.69,3.01,381,346,763,678,230,-25.1,0.46,0.54,-0.1,1.7,1342695.9881906847,1216.2930895447469,8.300437500000001,5.24,4.330761189962601,105109598.6955373,78.28250000000001,小型_重構造_標準天井,success,3.970726251602173,fcstd_outputs/sample271.FCStd
13.96,14.43,2.61,2.86,420,288,600,719,216,-14.3,0.34,0.59,-0.34,3.1,1415962.8797673297,1584.4662766343035,9.259875000000001,5.82,1.1044127887335302,285235527.19639426,201.4428,中型_重構造_低天井,success,12.141433238983154,fcstd_outputs/sample272.FCStd
14.42,12.46,2.97,3.2,225,309,437,707,237,-20.6,0.16,0.62,-0.28,2.8,1324199.840815895,1243.1949665333452,8.648,5.1899999999999995,1.008039347211146,237923222.83888248,179.6732,中型_重構造_標準天井,success,11.020432233810425,fcstd_outputs/sample273.FCStd
8.11,12.95,2.63,2.86,296,195,426,710,221,29.5,0.62,0.62,0.34,1.4,1249411.391997225,838.6445971239976,8.919265625000001,4.8,2.0438801740525037,131218806.73881254,105.02449999999999,中型_重構造_低天井,success,6.719689846038818,fcstd_outputs/sample274.FCStd
8.82,11.49,2.63,3.74,259,159,371,615,166,20.6,0.61,0.2,0.12,1.5,1232788.9504812201,818.3219383697407,8.96503125,5.6899999999999995,1.1665727323411148,124933051.26187773,101.3418,中型_標準構造_標準天井,success,5.805164098739624,fcstd_outputs/sample275.FCStd
12.05,10.4,2.83,3.68,342,322,489,559,211,-16.5,0.58,0.54,-0.03,1.4,1325804.7333637842,1195.1389493731556,9.71734375,6.1,1.35650906291202,166149849.18514943,125.32000000000001,中型_重構造_標準天井,success,7.446312189102173,fcstd_outputs/sample276.FCStd
14.77,10.33,3.77,3.5,431,156,696,428,197,-16.9,0.34,0.55,0.09,2.6,1312866.7923944008,1161.4625136522352,9.584,5.5600000000000005,1.1941060519239333,200309469.26946253,152.5741,中型_重構造_高天井,success,10.367781162261963,fcstd_outputs/sample277.FCStd
10.57,14.12,3.51,3.74,259,230,611,777,348,15.5,0.2,0.39,0.4,2.9,1320970.822077954,1195.3783540101233,9.3,5.699999999999999,1.331095180625629,197152781.6418193,149.2484,中型_重構造_高天井,success,10.79984426498413,fcstd_outputs/sample278.FCStd
13.53,12.41,3.76,3.04,325,186,751,475,250,26.1,0.7,0.05,-0.17,3.3,1250613.0152898256,786.9360921837728,9.440000000000001,5.14,0.9110649326509516,209987054.7421733,167.9073,中型_重構造_標準天井,success,8.30760383605957,fcstd_outputs/sample279.FCStd
11.91,14.89,2.88,3.79,319,311,852,785,269,18.4,0.52,0.15,0.3,2.2,1291923.7975862697,946.3429826676436,9.511500000000002,5.91,1.5822981369753955,229109637.0715693,177.3399,中型_超重構造_標準天井,success,10.487403154373169,fcstd_outputs/sample280.FCStd
14.27,8.4,3.31,2.98,341,246,420,596,250,13.3,0.35,0.25,0.13,2.8,1263821.7125841388,875.0291111008232,9.71515625,5.92,1.174396652119066,151491781.04403555,119.868,中型_重構造_標準天井,success,9.156614780426025,fcstd_outputs/sample281.FCStd
11.52,9.7,2.77,2.66,430,346,593,409,331,-10.0,0.32,0.24,0.28,1.9,1292066.458921898,1119.614557187321,8.799062500000002,6.75,1.2819279789358302,144380674.38576853,111.74399999999999,中型_重構造_低天井,success,5.7519371509552,fcstd_outputs/sample282.FCStd
9.03,11.28,3.31,3.77,431,209,800,660,273,5.0,0.33,0.22,0.07,1.1,1297278.918768278,1073.4185146349644,9.040031250000002,7.25,2.6291200004619046,132138755.01946676,101.85839999999999,中型_重構造_高天井,success,5.636576890945435,fcstd_outputs/sample283.FCStd
8.39,10.1,3.56,3.17,294,269,851,620,192,21.3,0.39,0.0,0.09,1.4,nan,nan,nan,nan,nan,nan,nan,小型_重構造_標準天井,error:'cost_per_sqm',2.18391489982605,
11.84,11.11,3.69,3.55,278,336,766,718,248,17.3,0.36,0.1,-0.23,1.6,1292183.6046312703,961.5177691451001,8.72678125,6.52,1.925682934313967,169976932.59384838,131.5424,中型_重構造_高天井,success,5.950473785400391,fcstd_outputs/sample284.FCStd
9.59,14.71,3.39,3.66,257,186,892,778,236,-8.3,0.37,0.4,-0.09,3.1,1240271.3345892145,850.2664967133001,9.797,6.42,1.3229939553216352,174963712.87203246,141.0689,中型_超重構造_高天井,success,9.074341773986816,fcstd_outputs/sample285.FCStd
11.91,9.82,3.58,2.93,425,202,881,417,339,1.0,0.55,0.46,0.03,3.3,nan,nan,nan,nan,nan,nan,nan,中型_重構造_標準天井,error:'cost_per_sqm',5.1823179721832275,
