Lx,Ly,H1,H2,tf,tr,bc,hc,tw_ext,wall_tilt_angle,window_ratio_2f,roof_morph,roof_shift,balcony_depth,material_columns,material_floor1,material_floor2,material_roof,material_walls,material_balcony,cost_per_sqm,co2_per_sqm,comfort_score,constructability_score,safety_factor,total_cost,floor_area,design_pattern,evaluation_status,evaluation_time_s,fcstd_path
10.56,11.9,2.74,2.88,451,544,484,724,345,6.5,0.35,0.5,-0.01,2.7,1,1,0,1,1,0,541759.8292672466,562.6803682710021,6.637624684937336,6.6,0.9331407263725939,68079707.1850393,125.66400000000002,中型_超重構造_標準天井_木造中心,success,6.437001943588257,fcstd_outputs/sample169.FCStd
8.63,10.44,3.27,3.22,420,385,495,556,396,-16.9,0.44,0.47,0.31,2.3,1,0,1,0,0,1,579543.6059082113,927.5790867006318,6.592012948479702,5.5600000000000005,1.146882985289724,52215256.170233294,90.0972,小型_超重構造_標準天井_混合構造,success,5.33807897567749,fcstd_outputs/sample170.FCStd
11.26,8.61,2.99,3.35,494,514,685,561,383,-21.7,0.66,0.75,-0.23,2.0,0,0,0,0,0,1,1066675.9970725903,2000.0000000000002,6.3744219980618295,4.08,2.0656709673588187,103412744.5697917,96.94859999999998,小型_超重構造_標準天井_RC中心,success,6.286848068237305,fcstd_outputs/sample171.FCStd
9.81,10.78,2.8,2.71,478,545,509,687,445,18.1,0.83,0.31,-0.07,2.6,0,0,1,0,0,1,747198.9658590144,1320.009389419888,6.395864302230476,5.4399999999999995,1.404439161176708,79017635.59772933,105.7518,中型_超重構造_低天井_混合構造,success,6.034548044204712,fcstd_outputs/sample172.FCStd
10.64,11.97,2.8,3.22,368,574,738,540,481,-25.0,0.56,0.32,-0.07,3.3,0,0,1,0,1,0,625814.798159624,883.7379174198188,6.305161892942585,4.75,1.1209797312852545,79704273.34544824,127.36080000000001,中型_超重構造_標準天井_混合構造,success,6.293224811553955,fcstd_outputs/sample173.FCStd
10.67,10.56,2.99,3.2,365,413,517,449,422,11.2,0.68,0.71,0.13,1.8,0,1,0,0,1,1,515380.9927728126,1021.8602978982846,6.757518789198465,5.630000000000001,0.9643389173928935,58070656.43687522,112.6752,中型_重構造_標準天井_混合構造,success,7.1516711711883545,fcstd_outputs/sample174.FCStd
11.82,11.3,2.69,3.11,392,411,496,450,335,29.4,0.32,0.26,0.33,1.8,0,0,1,1,0,1,504685.59697870474,1048.7866825525462,5.733313484842183,4.8100000000000005,1.1751875724169765,67408836.44605768,133.566,中型_超重構造_標準天井_混合構造,success,7.1774420738220215,fcstd_outputs/sample175.FCStd
9.95,10.25,2.7,3.11,532,585,401,588,347,-26.4,0.45,0.25,0.21,2.1,0,0,1,0,1,1,460203.96658103826,780.6909668586889,5.891682499332886,4.61,1.737675344230325,46935052.04168364,101.9875,中型_超重構造_標準天井_混合構造,success,6.1522040367126465,fcstd_outputs/sample176.FCStd
9.44,11.24,2.93,2.9,465,522,518,427,398,25.8,0.58,0.14,-0.17,2.7,1,1,1,1,1,0,415269.61767773924,397.128352828293,5.799830580815584,5.17,1.184843368539364,44062431.94546713,106.1056,中型_超重構造_標準天井_木造中心,success,6.4461669921875,fcstd_outputs/sample177.FCStd
10.36,10.14,2.65,2.75,384,452,514,489,478,-9.8,0.36,0.69,0.45,2.6,1,1,0,1,0,0,598912.5396685798,888.2697927556803,6.027134348418171,6.27,0.7973595081866105,62916001.857200176,105.0504,中型_超重構造_低天井_混合構造,success,6.007333993911743,fcstd_outputs/sample178.FCStd
10.42,11.52,3.41,2.84,398,367,587,582,360,-1.3,0.67,0.96,0.21,1.5,1,0,0,1,1,0,789274.4714671995,1485.779808835383,6.748340593185279,6.619999999999999,0.8646594634882641,94743244.71576828,120.0384,中型_重構造_標準天井_混合構造,success,8.305475234985352,fcstd_outputs/sample179.FCStd
9.7,9.0,2.94,3.01,404,577,778,728,348,27.2,0.6,0.19,-0.43,1.7,1,0,0,0,1,0,928522.4357784884,1139.541669901474,5.371910564392982,5.53,3.3465329343207952,81060008.64346203,87.3,小型_超重構造_標準天井_混合構造,success,5.3976240158081055,fcstd_outputs/sample180.FCStd
10.68,10.99,3.21,2.65,556,381,419,692,342,-16.6,0.6,0.53,0.27,2.1,1,1,1,0,1,0,559956.9220342176,760.8952117459235,6.773589171417174,5.59,1.1952006481039983,65723935.80130663,117.3732,中型_超重構造_標準天井_木造中心,success,5.921809911727905,fcstd_outputs/sample181.FCStd
9.92,10.98,2.8,2.94,569,354,708,646,407,20.9,0.18,0.84,0.17,2.9,1,0,0,1,1,1,1110395.7030168131,1309.291117909603,5.570122697151718,4.16,0.9599589903235559,120946076.60571611,108.9216,中型_超重構造_標準天井_木造中心,success,7.405301094055176,fcstd_outputs/sample182.FCStd
10.8,11.02,3.16,2.94,563,586,469,640,303,19.8,0.49,0.59,0.22,1.0,0,1,1,1,1,1,537866.047545455,756.4191797289868,6.3869236288089395,5.77,1.264435372401843,64014665.51466988,119.016,中型_超重構造_標準天井_木造中心,success,7.375466823577881,fcstd_outputs/sample183.FCStd
10.74,8.23,2.96,2.8,464,589,600,645,393,21.2,0.16,0.26,0.37,2.8,0,1,1,1,1,0,616663.4244489407,786.1886754110336,5.6725732787110985,5.13,1.9877818940713177,54507003.41972676,88.39020000000001,小型_超重構造_標準天井_木造中心,success,5.518219947814941,fcstd_outputs/sample184.FCStd
11.24,8.31,2.79,2.62,584,405,565,610,463,-11.8,0.54,0.27,0.0,1.6,0,1,1,1,0,1,754168.9898189842,1189.4747365079531,6.075676091416541,6.57,1.940143715753973,70442701.99264833,93.40440000000001,小型_超重構造_低天井_木造中心,success,5.533354043960571,fcstd_outputs/sample185.FCStd
9.28,10.06,2.68,2.78,541,373,406,454,459,-1.1,0.45,0.9,-0.17,2.9,1,1,0,1,1,0,545047.0589431803,710.0111349838465,6.252194078047204,6.140000000000001,0.5176511720527869,50883849.27234668,93.35679999999999,小型_超重構造_低天井_木造中心,success,5.987658977508545,fcstd_outputs/sample186.FCStd
9.81,11.95,3.25,3.19,429,496,742,693,486,-14.0,0.85,0.27,-0.41,3.4,1,1,1,0,0,0,927094.4685093223,1011.6892444741376,6.918680818856339,5.85,0.6121531018967594,108682820.9961136,117.2295,中型_超重構造_標準天井_混合構造,success,5.751285076141357,fcstd_outputs/sample187.FCStd
9.24,10.51,2.99,3.06,523,354,410,576,450,-9.6,0.1,0.14,0.12,2.2,0,1,0,1,1,0,426486.87089196563,588.9763788568584,6.545094098545425,6.789999999999999,1.1750287328118896,41417163.60080892,97.1124,小型_超重構造_標準天井_混合構造,success,5.249463081359863,fcstd_outputs/sample188.FCStd
11.85,9.45,3.41,3.48,375,538,544,414,403,14.1,0.36,0.06,0.46,2.9,1,1,1,1,0,1,453584.7356706816,537.0046134284946,6.711895156200314,6.34,0.7703867780038057,50793552.66224209,111.98249999999999,中型_超重構造_標準天井_木造中心,success,6.084081172943115,fcstd_outputs/sample189.FCStd
9.28,11.47,2.88,3.45,426,387,421,602,485,-17.9,0.23,0.86,0.41,3.4,0,1,0,0,0,1,774463.0375077205,1580.0537115494562,6.628479985596681,4.46,1.002363475803816,82435084.85318178,106.4416,中型_超重構造_標準天井_混合構造,success,6.4108500480651855,fcstd_outputs/sample190.FCStd
8.82,11.69,2.74,2.9,535,536,415,698,376,3.0,0.66,0.17,-0.16,2.0,0,0,1,0,0,0,609991.1068416708,1114.9972566740805,6.759326993110757,7.449999999999999,1.154531346659773,62893621.06379595,103.1058,中型_超重構造_標準天井_RC中心,success,5.099088191986084,fcstd_outputs/sample191.FCStd
9.51,8.79,3.29,2.77,367,414,420,587,337,14.8,0.67,0.87,-0.15,3.0,0,1,1,0,0,1,698132.8388241249,1726.502403173434,6.755551102902449,4.77,1.2738902352135708,58358948.58254118,83.59289999999999,小型_重構造_標準天井_混合構造,success,5.993835926055908,fcstd_outputs/sample192.FCStd
11.46,10.1,3.44,2.76,544,551,557,710,302,-27.5,0.41,0.08,0.14,1.3,1,0,0,1,1,0,576076.6383609918,662.3397812058134,5.63802671279094,5.5,1.8733181899263365,66678566.58373137,115.74600000000001,中型_超重構造_標準天井_混合構造,success,8.416254758834839,fcstd_outputs/sample193.FCStd
10.72,9.61,3.4,3.2,547,586,480,419,462,15.4,0.19,0.06,-0.29,3.4,0,1,1,1,1,0,448751.18246875505,591.0616698563008,6.824708109923224,6.210000000000001,0.8501533205292856,46229987.81698517,103.0192,中型_超重構造_標準天井_木造中心,success,6.438230037689209,fcstd_outputs/sample194.FCStd
9.54,8.05,2.88,3.21,494,596,529,641,437,-16.4,0.17,0.51,-0.11,1.0,1,0,1,1,0,1,664785.678461664,791.9614110603471,5.656426206874273,6.109999999999999,1.548238999897919,51053545.74882041,76.797,小型_超重構造_標準天井_木造中心,success,5.49764084815979,fcstd_outputs/sample195.FCStd
10.95,11.56,3.49,2.81,573,561,619,702,447,0.1,0.2,0.36,0.47,2.3,1,1,0,1,0,0,932854.2995705194,1043.3483548389022,6.845701187652008,7.24,0.9894421832632447,118082562.94823548,126.582,中型_超重構造_標準天井_混合構造,success,7.181476831436157,fcstd_outputs/sample196.FCStd
11.66,11.97,2.74,2.86,432,543,642,699,488,23.1,0.61,0.06,-0.11,2.7,0,0,1,1,1,1,476800.8777193003,453.9740411368685,6.299821286574138,5.4399999999999995,1.2832388990025756,66547193.86345828,139.5702,中型_超重構造_低天井_木造中心,success,6.109010219573975,fcstd_outputs/sample197.FCStd
10.81,8.1,2.71,3.4,363,592,623,711,439,-14.3,0.39,0.07,0.04,2.4,0,0,1,0,1,0,534834.1675852281,667.130404276588,6.213241704360961,6.32,2.5235706769063424,46830614.54793016,87.561,小型_超重構造_標準天井_混合構造,success,4.772187948226929,fcstd_outputs/sample198.FCStd
11.83,9.7,2.94,2.88,401,498,722,480,381,-23.1,0.75,0.49,0.5,2.6,1,1,0,1,1,0,502577.73759912746,477.85674654462116,6.1309926250007605,4.9399999999999995,1.1760998016313224,57671297.96723747,114.75099999999999,中型_超重構造_標準天井_木造中心,success,6.215713024139404,fcstd_outputs/sample199.FCStd
8.76,8.29,2.89,2.95,536,423,721,534,490,-15.8,0.27,0.18,0.22,2.4,0,0,1,1,0,1,658127.4254465031,899.3856493834081,5.681440536229744,6.17,2.301365028433808,47793476.886895224,72.62039999999999,小型_超重構造_標準天井_混合構造,success,4.657786130905151,fcstd_outputs/sample200.FCStd
8.54,8.12,3.09,2.87,548,541,485,464,433,20.4,0.46,0.56,0.45,2.6,1,1,1,1,0,0,648120.3435312498,975.75129298172,6.053455257693276,5.21,1.2608971693494784,44943775.5981058,69.34479999999999,小型_超重構造_標準天井_木造中心,success,4.964784860610962,fcstd_outputs/sample201.FCStd
10.06,10.18,3.41,2.6,462,577,449,666,387,-14.9,0.82,0.75,-0.32,1.0,1,0,0,0,1,0,786028.6860209282,1313.8266609504672,6.520584706959319,5.26,1.147671300770937,80497826.55835208,102.41080000000001,中型_超重構造_標準天井_混合構造,success,5.797769784927368,fcstd_outputs/sample202.FCStd
9.31,10.83,3.2,3.32,421,483,623,469,407,-16.9,0.24,0.66,0.13,1.5,1,0,1,1,1,0,463668.82772853156,449.32113627314607,6.268210977510911,6.0600000000000005,1.2757553803785755,46750475.99403297,100.82730000000001,中型_超重構造_標準天井_木造中心,success,5.744556903839111,fcstd_outputs/sample203.FCStd
10.67,9.78,2.9,2.92,440,574,795,670,394,3.1,0.13,0.5,-0.05,1.2,1,0,1,1,1,0,673573.4197867009,536.7890260989103,5.917207755152928,7.4399999999999995,2.0040657096806087,70289137.64563368,104.3526,中型_超重構造_標準天井_木造中心,success,8.367036819458008,fcstd_outputs/sample204.FCStd
11.99,8.32,3.08,2.88,436,469,623,583,361,22.3,0.23,0.3,0.1,2.7,1,1,1,0,1,1,614595.7512586298,746.5670048776482,5.850280836389886,5.02,1.461595443644817,61310105.43915688,99.7568,小型_超重構造_標準天井_木造中心,success,6.252227067947388,fcstd_outputs/sample205.FCStd
11.39,10.29,3.03,2.66,381,429,482,753,444,27.6,0.79,0.77,-0.39,1.3,0,1,1,1,0,0,879788.2515462404,1466.6098116867765,6.001573486804542,3.99,1.9188581801963795,103113910.42479916,117.20309999999999,中型_超重構造_標準天井_混合構造,success,7.346429347991943,fcstd_outputs/sample206.FCStd
11.84,11.02,3.0,3.12,454,472,730,578,362,-29.9,0.74,0.16,-0.26,2.9,0,0,0,0,0,0,739411.5871190522,1367.9345722972182,5.988905645448813,4.76,1.4911272029321598,96476057.77021515,130.4768,中型_超重構造_標準天井_RC中心,success,10.156714916229248,fcstd_outputs/sample207.FCStd
11.46,10.75,2.83,3.11,578,462,730,498,392,-24.2,0.28,0.35,0.1,1.5,0,1,0,1,0,1,711710.0914702317,1077.9499384394462,5.666480108861945,5.33,1.5749300102768933,87679124.7186752,123.19500000000001,中型_超重構造_標準天井_混合構造,success,6.722009181976318,fcstd_outputs/sample208.FCStd
11.88,8.08,3.22,3.41,540,419,639,420,361,-9.5,0.81,0.55,-0.43,1.8,1,1,1,0,0,0,763142.617894713,1270.28637312824,6.833352134416969,6.800000000000001,1.0595993692451484,73254365.14876066,95.99040000000001,小型_超重構造_標準天井_混合構造,success,6.7896740436553955,fcstd_outputs/sample209.FCStd
9.43,10.32,2.96,3.11,547,421,488,667,373,19.1,0.14,0.43,-0.15,2.9,1,1,1,0,0,0,815297.7547383024,1290.0407819124362,6.099969273556447,5.34,0.9468003898735848,79342820.77652022,97.3176,小型_超重構造_標準天井_混合構造,success,5.963579893112183,fcstd_outputs/sample210.FCStd
9.47,11.66,3.43,3.14,557,573,447,731,402,-4.3,0.44,0.94,-0.24,1.6,0,0,0,1,1,1,917367.3627970438,1713.7242838970665,7.011711611373702,6.32,1.4311267654705377,101295887.67352214,110.42020000000001,中型_超重構造_標準天井_混合構造,success,7.460290193557739,fcstd_outputs/sample211.FCStd
11.11,11.94,3.01,2.82,547,567,749,768,436,-14.6,0.19,0.41,-0.06,1.3,0,1,0,0,0,1,1014714.7017656154,1394.5808466548597,6.044420152143953,6.289999999999999,1.896783037511176,134605355.21919486,132.65339999999998,中型_超重構造_標準天井_混合構造,success,7.2317214012146,fcstd_outputs/sample212.FCStd
10.73,11.69,3.38,3.12,545,520,620,799,467,-7.5,0.16,0.83,0.49,1.4,1,0,0,1,0,0,1630036.396224692,1948.00984691529,6.484404720465901,6.0,0.958829932888895,204461496.31312916,125.4337,中型_超重構造_標準天井_混合構造,success,7.870814800262451,fcstd_outputs/sample213.FCStd
9.1,9.78,2.74,3.13,399,407,730,752,312,10.3,0.44,0.82,-0.22,3.1,1,0,0,1,0,0,1201192.7215643048,1709.7411102367219,6.034467439065219,5.220000000000001,0.8917168171830496,106903749.83377999,88.99799999999999,小型_超重構造_標準天井_混合構造,success,6.336714029312134,fcstd_outputs/sample214.FCStd
8.61,8.39,3.44,3.28,564,589,712,620,311,-11.1,0.57,0.99,0.36,2.1,1,0,1,1,0,0,1021897.8727963223,1281.6274387791532,6.255620445575162,5.140000000000001,1.081706021165901,73819756.34527345,72.2379,小型_超重構造_標準天井_混合構造,success,5.598083734512329,fcstd_outputs/sample215.FCStd
8.6,10.33,3.27,3.06,433,560,742,561,376,10.6,0.34,0.33,-0.18,2.1,0,1,1,1,0,0,762898.1627066623,1152.2221202839319,6.333375457417585,6.1899999999999995,2.4283508696773795,67774346.97853446,88.838,小型_超重構造_標準天井_混合構造,success,5.699303150177002,fcstd_outputs/sample216.FCStd
9.46,9.27,2.75,3.49,398,498,424,473,300,-14.4,0.82,0.55,-0.08,3.5,0,1,1,1,0,0,488264.7131594086,968.4564043124415,6.900381512852924,5.8100000000000005,1.0330415680837353,42817983.40874381,87.69420000000001,小型_超重構造_標準天井_混合構造,success,4.859524965286255,fcstd_outputs/sample217.FCStd
10.12,9.3,2.74,3.23,354,495,504,704,476,17.1,0.21,0.76,-0.36,3.1,0,1,0,0,0,1,911816.0684066436,1688.1943913501664,6.195826778872091,4.539999999999999,1.4672031072070078,85816481.09415966,94.116,小型_超重構造_標準天井_混合構造,success,6.826887130737305,fcstd_outputs/sample218.FCStd
10.04,9.78,3.04,3.21,410,548,426,506,449,-29.8,0.31,1.0,-0.24,1.4,0,1,1,0,1,0,675259.6301131034,1305.8683089270357,5.4276017618631744,3.7699999999999996,1.0374297296302466,66304553.392361745,98.19119999999998,小型_超重構造_標準天井_混合構造,success,8.0462646484375,fcstd_outputs/sample219.FCStd
8.22,8.82,3.37,2.78,366,401,641,601,388,-20.5,0.86,0.28,0.44,1.3,1,0,0,0,0,0,706343.1606193352,1238.8864710555079,5.864021706416544,5.7,1.865761697686508,51210161.68216606,72.50040000000001,小型_重構造_標準天井_RC中心,success,5.512292146682739,fcstd_outputs/sample220.FCStd
10.78,10.3,3.18,3.0,557,508,626,522,393,-1.3,0.16,0.99,0.02,1.8,1,0,0,0,1,0,1145192.1996737376,2000.0000000000002,6.2402874496371705,6.619999999999999,1.02463708741698,127155270.6985738,111.034,中型_超重構造_標準天井_混合構造,success,9.744596242904663,fcstd_outputs/sample221.FCStd
9.02,10.37,2.72,3.27,414,467,614,594,478,3.5,0.24,0.7,0.12,2.1,0,1,0,1,0,0,726183.5364129028,1227.283259007268,6.393427171305514,5.9,1.9454064103720354,67925319.91886824,93.53739999999999,小型_超重構造_標準天井_混合構造,success,5.994235038757324,fcstd_outputs/sample222.FCStd
10.07,11.9,3.02,2.68,578,455,728,565,405,26.3,0.27,0.7,-0.2,1.5,0,1,1,0,1,1,789091.4819841483,1132.4413514598907,5.49787083359598,4.12,2.3494078706671875,94559199.56060645,119.83300000000001,中型_超重構造_標準天井_木造中心,success,7.458693742752075,fcstd_outputs/sample223.FCStd
11.28,8.38,2.79,2.82,565,570,709,417,378,-18.9,0.68,0.05,-0.32,1.9,0,1,1,0,0,0,565531.6388967392,921.2634559414289,5.723729522591768,6.36,1.5122592638973453,53457669.91100874,94.52640000000001,小型_超重構造_標準天井_混合構造,success,4.646691799163818,fcstd_outputs/sample224.FCStd
11.14,11.4,3.4,3.27,571,545,485,773,434,21.4,0.57,0.17,-0.2,3.1,1,1,1,1,1,1,539207.7800821301,394.39060500803777,7.01532271805804,5.61,0.8009275184604446,68477231.2393102,126.99600000000001,中型_超重構造_標準天井_木造中心,success,5.986389875411987,fcstd_outputs/sample225.FCStd
8.05,11.75,2.8,2.83,573,520,442,794,424,6.0,0.19,0.15,0.06,1.4,0,1,1,1,1,1,512864.5336521415,559.4695040783646,6.053904915588591,7.65,1.6451861056582273,48510574.07682194,94.5875,小型_超重構造_標準天井_木造中心,success,4.883887052536011,fcstd_outputs/sample226.FCStd
9.02,9.4,3.33,2.9,547,383,654,406,476,-4.2,0.46,0.69,-0.25,1.8,0,1,0,0,0,1,735235.0271945902,1406.8307109398281,6.5210673165744195,7.33,1.6419060841667104,62339107.48577491,84.788,小型_超重構造_標準天井_混合構造,success,5.8665831089019775,fcstd_outputs/sample227.FCStd
10.93,10.17,2.67,3.12,472,599,572,670,303,-17.4,0.61,0.18,-0.21,2.9,0,1,0,0,1,0,540313.8130718309,778.6984221192897,6.319772137197376,6.01,1.5757123459295461,60060256.864819884,111.15809999999999,中型_超重構造_標準天井_混合構造,success,5.490061044692993,fcstd_outputs/sample228.FCStd
8.33,11.74,2.78,2.74,552,589,462,490,408,-18.0,0.82,0.13,-0.19,3.2,1,0,0,0,0,0,644860.2028296803,1135.6754820408867,6.45715135119035,5.95,0.6093765561000244,63063587.647566326,97.7942,小型_超重構造_低天井_RC中心,success,4.605623960494995,fcstd_outputs/sample229.FCStd
9.72,8.8,2.69,2.75,486,463,503,591,319,-9.2,0.56,0.32,-0.01,1.9,1,0,0,0,0,0,805635.2504439548,1726.0758777124086,5.929609705851414,6.83,1.2855871147367628,68910816.78197414,85.53600000000002,小型_超重構造_低天井_RC中心,success,5.624880075454712,fcstd_outputs/sample230.FCStd
11.08,8.39,3.33,2.93,412,490,559,611,405,7.2,0.41,0.87,0.33,3.3,1,1,0,0,0,1,909158.8545974519,1610.1650795288053,6.604988667587702,5.529999999999999,0.6215617067814241,84516498.11400464,92.9612,小型_超重構造_標準天井_混合構造,success,7.274446725845337,fcstd_outputs/sample231.FCStd
10.17,10.9,2.84,3.3,527,413,777,709,449,7.3,0.39,0.68,-0.11,1.9,0,0,1,0,1,0,865158.0342264598,1175.8751837121913,6.389646968462058,7.02,2.4468064200776007,95905363.56810576,110.85300000000001,中型_超重構造_標準天井_混合構造,success,7.633926868438721,fcstd_outputs/sample232.FCStd
8.16,8.83,2.83,2.64,357,351,646,709,366,8.8,0.84,0.4,0.09,1.3,1,0,0,0,0,1,797264.1893971026,1373.7188713277878,5.883455001651987,6.869999999999999,1.9910019220122597,57445117.18579156,72.0528,小型_重構造_低天井_混合構造,success,4.822143077850342,fcstd_outputs/sample233.FCStd
11.64,10.98,3.46,3.32,387,538,593,499,400,15.6,0.44,0.01,-0.29,2.6,1,0,0,0,1,0,514832.4105927433,712.8609147671191,6.755968242834141,6.1899999999999995,0.5165124516233832,65799288.86710887,127.80720000000001,中型_超重構造_標準天井_混合構造,success,7.172122001647949,fcstd_outputs/sample234.FCStd
8.7,11.23,3.35,2.78,366,530,628,682,348,-24.3,0.25,0.17,0.33,1.6,0,1,0,1,1,1,438404.9091689462,442.71791960303557,5.689130587741294,5.82,2.100991146564428,42832598.03071521,97.701,小型_超重構造_標準天井_木造中心,success,5.182673931121826,fcstd_outputs/sample235.FCStd
10.02,8.07,2.86,3.2,435,350,427,790,488,5.0,0.2,0.87,0.24,1.1,0,1,1,0,1,1,769031.6825828522,1387.28895174384,6.110893867553541,6.25,2.1706725232227035,62184978.49800505,80.8614,小型_重構造_標準天井_木造中心,success,5.866822242736816,fcstd_outputs/sample236.FCStd
11.98,11.51,3.31,3.31,578,360,596,651,361,-22.6,0.69,0.72,0.23,1.5,1,0,1,0,0,1,853356.7116984647,1194.9482800175863,6.612276673157955,4.49,0.9033176733353845,117669186.30475897,137.8898,中型_超重構造_標準天井_混合構造,success,7.538547992706299,fcstd_outputs/sample237.FCStd
11.28,10.78,3.15,3.01,494,411,659,587,312,2.6,0.2,0.07,-0.2,3.4,1,0,1,0,1,1,435071.10692565824,462.56820530962204,6.5968835996120445,7.49,0.6280282191530381,52903950.488388956,121.59839999999998,中型_超重構造_標準天井_木造中心,success,5.987043142318726,fcstd_outputs/sample238.FCStd
8.12,8.39,2.61,2.99,359,536,483,452,475,-12.1,0.28,0.81,0.1,1.8,1,0,0,1,1,0,638220.0591503655,1023.3357893123319,5.753572487137282,5.539999999999999,1.5234947985672271,43479890.32572512,68.1268,小型_超重構造_低天井_混合構造,success,4.478972911834717,fcstd_outputs/sample239.FCStd
10.79,10.75,2.68,2.99,493,439,770,760,478,-6.6,0.22,0.94,0.07,2.5,0,0,0,1,0,1,1469030.7660123755,2000.0000000000002,6.166527561030005,5.59,1.4829724997191713,170396551.12669045,115.99249999999999,中型_超重構造_標準天井_混合構造,success,7.709140062332153,fcstd_outputs/sample240.FCStd
8.9,11.96,3.36,3.05,372,476,591,577,354,24.2,0.3,0.21,-0.5,1.0,1,0,0,0,1,1,607789.2104884055,992.7856567017532,5.7634341585611795,5.33,1.3728629864692645,64695514.72122785,106.44400000000002,中型_超重構造_標準天井_混合構造,success,5.562536954879761,fcstd_outputs/sample241.FCStd
11.65,10.31,2.93,2.87,541,490,744,682,468,21.1,0.88,0.92,0.3,1.6,0,0,1,1,1,0,1072628.0741608983,1298.1897444449771,6.167696814329611,4.64,1.8231024356147163,128834966.92957675,120.1115,中型_超重構造_標準天井_混合構造,success,7.956202983856201,fcstd_outputs/sample242.FCStd
10.01,9.7,3.45,2.96,508,583,684,652,451,8.8,0.38,0.39,0.45,2.9,0,0,0,0,0,1,1123079.958363306,2000.0000000000002,6.774096044493676,6.369999999999999,1.6243927243970187,109047694.71720192,97.097,小型_超重構造_標準天井_RC中心,success,6.012799978256226,fcstd_outputs/sample243.FCStd
10.46,8.95,3.48,2.81,581,455,725,685,442,14.0,0.54,0.26,-0.21,2.8,0,0,0,0,1,1,1037514.3721329699,1506.8289328617566,6.534584863847771,5.85,1.721452941307564,97128982.97597225,93.617,小型_超重構造_標準天井_混合構造,success,5.582709074020386,fcstd_outputs/sample244.FCStd
11.3,9.85,3.41,3.41,489,373,414,552,418,-25.7,0.61,0.54,0.34,1.1,0,0,0,0,0,0,732165.3699598782,1815.8449160156456,6.5708588065118905,5.18,1.4538560988503757,81493666.50338425,111.305,中型_超重構造_標準天井_RC中心,success,9.465178728103638,fcstd_outputs/sample245.FCStd
8.16,8.09,3.07,3.44,387,431,752,649,317,3.5,0.85,0.28,-0.15,2.7,1,0,1,0,0,0,774438.3795787076,1030.3321885297107,6.457559159884718,6.9,1.4551086565389382,51124084.96486063,66.0144,小型_超重構造_標準天井_混合構造,success,4.720589637756348,fcstd_outputs/sample246.FCStd
9.37,10.55,3.08,3.28,458,510,547,728,429,-12.8,0.35,0.53,0.02,2.7,1,1,1,1,0,1,709418.1930839644,769.0782587488835,6.510523133778036,5.970000000000001,1.125503045740576,70128471.35002567,98.8535,小型_超重構造_標準天井_木造中心,success,5.713095188140869,fcstd_outputs/sample247.FCStd
11.87,10.79,3.18,2.77,557,378,655,468,389,-22.0,0.79,0.54,0.26,3.3,0,0,0,1,1,1,664549.0057229956,1179.2078558272829,6.788309758624316,5.05,0.8253793972011142,85113642.37068582,128.07729999999998,中型_超重構造_標準天井_混合構造,success,6.750071048736572,fcstd_outputs/sample248.FCStd
11.76,9.06,3.04,3.28,479,481,498,631,388,9.5,0.51,0.45,-0.31,1.4,0,1,0,0,1,1,581856.9355239352,1077.2570245731633,6.70290223996967,6.800000000000001,1.404683938131716,61994296.309559,106.54560000000001,中型_超重構造_標準天井_混合構造,success,7.137035846710205,fcstd_outputs/sample249.FCStd
10.25,9.06,3.34,2.97,414,394,745,592,460,24.3,0.51,0.57,0.11,2.8,0,1,1,0,1,1,690558.2904657885,1033.9878546533453,6.0999044774574305,4.82,1.6876640728004948,64128695.64410545,92.86500000000001,小型_超重構造_標準天井_木造中心,success,6.752979040145874,fcstd_outputs/sample250.FCStd
11.99,8.07,3.25,2.69,492,398,531,610,393,-22.9,0.47,0.38,0.22,2.3,1,0,0,0,0,0,853851.9897815796,1653.7872113816845,5.997026090821872,4.96,1.0520306568495452,82618120.8348728,96.75930000000001,小型_超重構造_標準天井_RC中心,success,6.233443021774292,fcstd_outputs/sample251.FCStd
11.9,11.94,3.3,3.44,529,396,560,684,335,13.0,0.15,0.15,0.44,3.5,0,0,1,1,0,0,641869.7771137541,1013.1089112353744,7.001423926011816,6.449999999999999,1.0227551990619914,91200709.15098485,142.08599999999998,中型_超重構造_標準天井_混合構造,success,6.938792943954468,fcstd_outputs/sample252.FCStd
9.53,8.67,3.41,2.63,579,500,745,625,464,17.8,0.63,0.12,0.16,3.3,0,1,1,1,1,0,581139.1487020251,644.708979042594,6.345687010500997,5.97,1.3335459648538148,48016680.27541968,82.62509999999999,小型_超重構造_標準天井_木造中心,success,5.307296991348267,fcstd_outputs/sample253.FCStd
9.1,8.16,3.09,3.38,489,587,690,696,308,15.9,0.66,0.21,-0.24,1.1,1,1,0,1,0,0,726610.0229849669,820.0448527984541,6.0706208612279084,6.16,1.7270693296492554,53955153.8667717,74.256,小型_超重構造_標準天井_混合構造,success,4.842015981674194,fcstd_outputs/sample254.FCStd
9.54,11.39,3.48,2.81,439,588,546,752,381,6.8,0.87,0.01,0.25,3.0,0,0,0,1,1,1,487814.6898236026,637.51932815895,7.1162354774745715,7.07,0.5188777684171234,53006236.88504656,108.6606,中型_超重構造_標準天井_混合構造,success,5.6410441398620605,fcstd_outputs/sample255.FCStd
