Lx,Ly,H1,H2,tf,tr,bc,hc,tw_ext,wall_tilt_angle,window_ratio_2f,roof_morph,roof_shift,balcony_depth,material_columns,material_floor1,material_floor2,material_roof,material_walls,material_balcony,cost_per_sqm,co2_per_sqm,comfort_score,constructability_score,safety_factor,total_cost,floor_area,design_pattern,evaluation_status,evaluation_time_s,fcstd_path
11.02,9.98,2.63,2.91,440,435,658,688,494,14.1,0.7,0.87,-0.34,1.5,1,1,0,1,0,1,1018246.8395767772,1217.583251148247,6.1810422214493,5.34,1.1451440799654187,111986380.11791813,109.9796,中型_超重構造_低天井_木造中心,success,6.544622898101807,fcstd_outputs/sample166.FCStd
11.67,9.72,2.64,2.88,568,500,588,921,320,20.9,0.33,0.85,0.22,1.2,0,1,0,0,1,0,1047601.5893839954,1614.4839895062491,5.463887114946486,4.66,2.0635810581003495,118831962.52764112,113.4324,中型_超重構造_低天井_混合構造,success,6.554666042327881,fcstd_outputs/sample167.FCStd
9.87,10.58,3.08,3.01,550,433,788,848,355,-1.1,0.62,0.37,0.13,2.4,0,1,0,1,1,1,759153.063482647,726.6746975470043,6.705509641303538,7.140000000000001,2.135898553248155,79274254.99295,104.4246,中型_超重構造_標準天井_木造中心,success,4.3264288902282715,fcstd_outputs/sample168.FCStd
10.82,10.05,3.01,2.82,427,468,582,847,316,7.4,0.37,0.88,0.41,1.4,1,0,1,1,1,1,705233.7931264567,625.6370942227842,6.045368399561868,6.01,1.266301771271803,76687827.89836404,108.74100000000001,中型_超重構造_標準天井_木造中心,success,5.893646955490112,fcstd_outputs/sample169.FCStd
8.52,10.1,3.15,2.75,445,376,808,477,486,-13.0,0.69,0.7,0.28,1.0,0,1,1,1,0,1,682544.1351004608,1000.937672064832,6.058431000137939,5.449999999999999,2.247624037516163,58734287.913664855,86.05199999999999,小型_超重構造_標準天井_木造中心,success,3.9518377780914307,fcstd_outputs/sample170.FCStd
11.53,8.86,3.14,2.92,417,484,857,412,318,11.7,0.14,0.65,-0.05,1.5,0,1,0,1,0,0,681776.3622616822,1229.3848005077116,6.047129301446287,6.58,1.5935446412677567,69647409.70793194,102.15579999999999,中型_超重構造_標準天井_混合構造,success,4.942487955093384,fcstd_outputs/sample171.FCStd
8.71,11.46,3.35,2.78,392,496,581,655,414,28.9,0.51,0.28,0.35,3.3,1,1,0,0,0,0,764544.8449796262,1113.256928293029,5.913242300352927,4.36,0.7110058116976974,76314266.97339338,99.81660000000002,小型_超重構造_標準天井_混合構造,success,4.520406007766724,fcstd_outputs/sample172.FCStd
11.4,8.36,3.11,3.18,432,419,427,489,447,11.6,0.45,0.32,-0.34,1.4,0,0,0,1,0,1,709976.287704111,1689.9466120495456,6.537395011580779,6.59,0.8331031119421941,67663580.12335259,95.304,小型_超重構造_標準天井_混合構造,success,5.010570287704468,fcstd_outputs/sample173.FCStd
11.97,9.47,3.39,2.78,496,464,656,581,379,-5.0,0.41,0.27,0.42,2.5,0,0,0,1,0,1,810444.2743698114,1548.399971524758,6.804726277802348,6.75,1.6749123889068138,91868640.12103692,113.35590000000002,中型_超重構造_標準天井_混合構造,success,4.828943967819214,fcstd_outputs/sample174.FCStd
8.43,10.28,3.19,2.89,406,528,669,407,350,27.2,0.16,0.27,-0.5,1.5,0,1,1,1,0,0,625530.2775343538,1109.8351933253234,5.338228679831689,5.03,2.161935643214382,54208704.06323811,86.6604,小型_超重構造_標準天井_混合構造,success,4.665714263916016,fcstd_outputs/sample175.FCStd
10.67,10.6,3.03,2.65,487,366,502,642,406,4.8,0.82,0.15,-0.05,3.2,1,0,1,1,1,1,389596.47898953705,318.9968518854449,6.8197774255762305,7.27,0.7314890353239997,44064140.96667462,113.10199999999999,中型_超重構造_標準天井_木造中心,success,4.404246091842651,fcstd_outputs/sample176.FCStd
10.78,9.65,3.03,3.03,474,456,523,713,469,27.3,0.5,0.57,-0.1,2.3,1,1,1,1,0,1,761250.9887975615,930.5137890425643,5.990946870487736,4.52,1.5308415231756414,79190656.61164393,104.027,中型_超重構造_標準天井_木造中心,success,5.324908018112183,fcstd_outputs/sample177.FCStd
8.57,10.43,3.05,2.83,382,531,767,415,330,-16.7,0.31,0.28,0.22,2.2,0,0,1,0,1,1,479167.27714363707,727.6036431409349,5.8707818487703305,5.58,1.8280119364691987,42830414.98421171,89.3851,小型_超重構造_標準天井_混合構造,success,3.54944109916687,fcstd_outputs/sample178.FCStd
11.03,11.3,2.89,3.11,375,458,445,697,329,-11.6,0.54,0.24,0.02,2.2,0,1,0,1,0,1,497207.7902460503,840.5285857073618,6.916113081222853,6.09,1.1717158191810526,61971481.76847746,124.639,中型_超重構造_標準天井_混合構造,success,4.349912881851196,fcstd_outputs/sample179.FCStd
9.8,8.36,2.88,3.02,503,547,782,770,451,-19.0,0.88,0.33,-0.18,1.1,1,0,1,0,0,0,1071012.148301655,1127.2893362254194,5.824085547036616,5.85,2.8884080449150584,87745883.28605798,81.928,小型_超重構造_標準天井_混合構造,success,4.013066053390503,fcstd_outputs/sample180.FCStd
10.03,10.5,2.93,2.6,547,392,674,412,441,3.1,0.58,0.64,-0.44,2.2,1,1,1,1,0,0,686916.1657086797,948.9810969296805,6.532303975384329,6.9399999999999995,1.1216539483700385,72342575.9916096,105.315,中型_超重構造_低天井_木造中心,success,4.528203964233398,fcstd_outputs/sample181.FCStd
10.82,9.69,2.63,3.12,585,454,649,445,382,-29.0,0.69,0.51,0.43,1.8,1,1,1,1,0,1,622574.1390887359,787.0911053959614,5.61347105267982,4.85,1.6993021262863925,65274283.67206979,104.8458,中型_超重構造_標準天井_木造中心,success,4.932497024536133,fcstd_outputs/sample182.FCStd
8.13,9.77,3.29,2.72,544,563,698,411,386,-8.6,0.72,0.88,0.31,1.7,0,1,0,0,1,1,656764.789189732,1153.1895696423805,6.3848162096043115,5.890000000000001,1.8662221698687176,52166892.881819345,79.43010000000001,小型_超重構造_標準天井_混合構造,success,3.830091953277588,fcstd_outputs/sample183.FCStd
10.39,11.05,3.4,2.82,568,571,560,719,419,15.3,0.56,0.88,-0.29,2.2,0,0,0,0,1,0,1272901.8106712748,2000.0,6.769020178990913,4.720000000000001,1.5765525758073868,146141220.43226373,114.80950000000001,中型_超重構造_標準天井_RC中心,success,5.727842092514038,fcstd_outputs/sample184.FCStd
9.06,10.5,3.2,3.09,435,586,622,828,393,5.7,0.63,0.76,0.16,2.0,1,0,0,0,1,1,1111785.7946324248,1346.3536833727649,6.772255400546788,5.68,1.8922830956574215,105764182.64338258,95.13000000000001,小型_超重構造_標準天井_混合構造,success,4.85246205329895,fcstd_outputs/sample185.FCStd
10.51,8.99,3.34,2.74,377,502,913,943,367,-15.0,0.87,0.93,0.33,2.5,1,1,1,1,0,1,1371640.441395272,1140.3806714646364,6.26759199506531,4.75,2.1715752068484298,129599309.94118813,94.4849,小型_超重構造_標準天井_木造中心,success,5.316827774047852,fcstd_outputs/sample186.FCStd
11.93,8.09,3.49,2.99,375,513,410,667,306,-14.6,0.88,0.83,0.15,2.2,0,1,1,0,0,0,804543.3626049984,1765.39193332976,7.057523643283736,4.789999999999999,1.3915380243773738,77649456.73545003,96.5137,小型_超重構造_標準天井_混合構造,success,5.1639180183410645,fcstd_outputs/sample187.FCStd
11.95,9.77,2.79,3.18,465,595,967,830,326,-3.7,0.69,0.75,0.07,2.6,1,1,0,1,1,0,892249.0633157619,638.3893859887287,6.5187161868816546,5.880000000000001,1.4698692871752752,104171416.51571016,116.7515,中型_超重構造_標準天井_木造中心,success,5.984722137451172,fcstd_outputs/sample188.FCStd
8.64,10.55,2.82,3.09,486,525,961,927,373,23.0,0.47,0.82,0.04,2.2,0,1,0,0,1,1,1112441.077066594,1273.3072555230108,5.497153333961034,3.95,3.008459773681652,101401229.0567742,91.15200000000002,小型_超重構造_標準天井_混合構造,success,4.608547925949097,fcstd_outputs/sample189.FCStd
11.72,10.11,3.31,3.15,354,462,923,418,442,-23.3,0.79,0.22,0.01,1.1,0,0,1,0,1,1,559455.1635441151,800.971240951804,6.120373698281252,5.42,1.6995383401491202,66289394.764211364,118.4892,中型_超重構造_標準天井_混合構造,success,3.9144210815429688,fcstd_outputs/sample190.FCStd
8.05,10.11,2.61,3.02,522,528,574,704,317,0.9,0.63,0.37,-0.16,2.0,0,0,0,0,1,0,773010.0687582033,1454.1953928563291,6.364811027590646,7.16,2.3206144321059323,62911810.95092076,81.38550000000001,小型_超重構造_標準天井_RC中心,success,4.483286142349243,fcstd_outputs/sample191.FCStd
8.52,11.25,3.05,2.92,507,599,823,592,443,-5.8,0.13,0.76,0.27,1.7,1,1,0,0,1,1,863517.2626027121,776.4638313157881,6.072670731182165,6.17,2.043292691883346,82768129.62046996,95.85,小型_超重構造_標準天井_木造中心,success,5.448608160018921,fcstd_outputs/sample192.FCStd
9.36,11.12,2.69,3.07,362,462,514,415,470,-21.1,0.61,0.63,0.44,1.1,1,0,0,0,1,1,539575.6468365021,972.509226143136,5.8037384384451975,5.64,0.9926934644310795,56160759.96481302,104.08319999999999,中型_超重構造_標準天井_混合構造,success,5.467888116836548,fcstd_outputs/sample193.FCStd
11.9,11.89,2.96,2.62,474,454,524,784,329,-7.8,0.18,0.61,0.35,2.5,1,1,0,0,1,1,594817.7818737893,720.4972870068616,6.459695712297685,6.470000000000001,0.9580221958079806,84161362.77510433,141.491,中型_超重構造_低天井_木造中心,success,6.834701061248779,fcstd_outputs/sample194.FCStd
9.81,11.03,3.2,2.91,447,505,669,738,318,-13.1,0.89,0.71,-0.23,1.1,1,0,0,1,1,0,882518.0007760808,955.9009052905399,6.486898093378108,5.4399999999999995,1.7697927958047526,95492242.51137528,108.2043,中型_超重構造_標準天井_混合構造,success,5.050350904464722,fcstd_outputs/sample195.FCStd
11.87,8.98,2.94,2.86,446,544,845,496,475,-22.8,0.15,0.18,0.36,3.4,1,1,1,1,0,0,717980.0750043843,727.8078764554919,5.69125713088941,5.47,0.8286987867043918,76531362.94291234,106.5926,中型_超重構造_標準天井_木造中心,success,4.378807067871094,fcstd_outputs/sample196.FCStd
11.14,11.67,2.61,3.04,393,518,437,526,355,-21.4,0.87,0.65,-0.48,2.1,1,1,0,0,1,0,483626.6278581655,684.9082280998194,6.49154993438319,5.11,0.7931992377788354,62873299.40274738,130.0038,中型_超重構造_標準天井_混合構造,success,5.556416988372803,fcstd_outputs/sample197.FCStd
8.87,11.0,2.6,2.73,505,531,895,916,363,16.4,0.82,0.67,0.19,1.6,0,0,0,1,1,1,1031600.78198403,1192.881148004922,5.861143347334295,6.109999999999999,2.9931119036746816,100653288.2981818,97.57,小型_超重構造_低天井_混合構造,success,4.395206928253174,fcstd_outputs/sample198.FCStd
11.16,8.23,2.64,2.7,419,560,920,966,324,-27.5,0.8,0.61,-0.28,1.3,1,1,0,0,1,1,857617.518184371,673.6316111141002,4.942169107950038,5.0,5.561840405405018,78769424.66917628,91.8468,小型_超重構造_低天井_木造中心,success,3.9857587814331055,fcstd_outputs/sample199.FCStd
10.95,9.26,3.39,2.64,354,408,405,494,349,-28.2,0.21,0.2,-0.17,2.2,0,0,1,1,1,1,355442.7806477865,472.1543362082526,5.823922875808524,4.43,1.313769626596001,36040831.62934361,101.39699999999999,中型_重構造_標準天井_木造中心,success,4.408048152923584,fcstd_outputs/sample200.FCStd
10.38,11.56,2.68,2.97,443,501,442,834,359,-14.8,0.71,0.13,-0.49,1.3,0,1,0,1,1,1,454420.07565040374,456.256867343514,6.376915493698727,6.77,1.34179363842143,54527137.25350378,119.99280000000002,中型_超重構造_標準天井_木造中心,success,4.2347252368927,fcstd_outputs/sample201.FCStd
8.26,9.06,3.31,2.75,437,475,975,844,431,19.2,0.12,0.66,0.39,1.7,0,0,0,1,0,0,1368215.4158729266,1815.337522217107,5.423852018249498,5.83,4.424328015685341,102391221.57609999,74.8356,小型_超重構造_標準天井_RC中心,success,4.353344917297363,fcstd_outputs/sample202.FCStd
8.42,10.48,2.61,2.67,424,366,545,588,330,6.4,0.58,0.03,-0.13,3.5,0,1,1,1,1,0,349842.17166171514,428.23923292518884,6.171770787274992,7.109999999999999,0.9301083301353522,30870632.974904403,88.2416,小型_重構造_低天井_木造中心,success,4.255542039871216,fcstd_outputs/sample203.FCStd
10.1,10.05,2.96,3.08,364,501,983,795,316,-20.3,0.15,0.39,0.36,1.7,1,1,1,1,0,1,892322.1943473268,735.5414914378584,5.5035058321608235,5.72,3.0441909457947345,90575164.3372254,101.50500000000001,中型_超重構造_標準天井_木造中心,success,4.569977045059204,fcstd_outputs/sample204.FCStd
9.43,10.28,3.49,2.96,597,575,441,599,413,8.8,0.57,0.39,0.23,1.9,0,1,0,0,0,0,792597.2628820753,1537.8749063983794,6.99605853282562,6.869999999999999,1.1919691324522292,76834695.70269352,96.9404,小型_超重構造_標準天井_RC中心,success,4.768203020095825,fcstd_outputs/sample205.FCStd
8.56,10.27,3.06,3.2,361,379,903,768,307,3.9,0.61,0.1,-0.42,2.8,1,1,1,0,1,0,575892.9884869203,523.6019330084023,6.2291521716305285,7.359999999999999,1.1091860684220844,50627443.68947135,87.91120000000001,小型_超重構造_標準天井_木造中心,success,4.60670804977417,fcstd_outputs/sample206.FCStd
8.77,8.84,2.83,2.93,461,501,418,745,350,8.9,0.37,0.91,0.26,1.7,0,0,0,0,0,1,1037776.0472197469,2000.0000000000002,6.05382529403229,5.859999999999999,1.8228068276010945,80455456.05759586,77.5268,小型_超重構造_標準天井_RC中心,success,4.618722200393677,fcstd_outputs/sample207.FCStd
9.6,8.05,2.88,3.01,453,549,754,884,405,-14.1,0.65,0.84,-0.36,3.1,0,1,0,0,0,1,1367942.7733626943,1681.4162766321874,6.30380832313935,4.84,1.3447448519779668,105714617.52546902,77.28,小型_超重構造_標準天井_混合構造,success,4.439362049102783,fcstd_outputs/sample208.FCStd
11.42,11.18,2.86,3.13,415,491,646,933,452,11.7,0.16,0.36,0.39,2.8,0,1,0,0,0,0,1042509.878518757,1618.9672165066222,6.597400880496264,6.08,1.6745635510397223,133103074.2458094,127.6756,中型_超重構造_標準天井_RC中心,success,5.472010135650635,fcstd_outputs/sample209.FCStd
11.75,11.21,3.12,2.69,527,575,562,701,389,6.9,0.87,0.36,0.41,1.8,1,1,1,1,0,0,789394.634601388,991.8601737225381,6.820515200991711,7.0600000000000005,1.0214806729409622,103977087.78310832,131.7175,中型_超重構造_標準天井_木造中心,success,5.906371116638184,fcstd_outputs/sample210.FCStd
8.93,8.41,3.39,2.74,560,431,876,594,368,-30.0,0.17,0.49,0.24,1.6,0,1,1,1,0,0,850324.2103530916,1101.8554355436786,4.993628109416326,4.75,3.8634637064856823,63860453.61899063,75.1013,小型_超重構造_標準天井_混合構造,success,4.541129112243652,fcstd_outputs/sample211.FCStd
10.83,9.44,2.92,2.65,509,595,831,722,369,-14.6,0.36,0.18,0.21,1.3,1,1,1,0,0,0,924947.5433785978,943.5193855563191,5.549177596681332,6.789999999999999,2.2785481494012867,94562197.08681962,102.23519999999999,中型_超重構造_低天井_混合構造,success,4.183876991271973,fcstd_outputs/sample212.FCStd
9.42,10.87,2.95,2.73,433,552,587,555,455,8.4,0.15,0.13,0.1,1.7,1,0,0,0,0,1,719532.2627056361,1158.4030376726012,6.0058544890023,7.41,1.0904716778797743,73676793.85264869,102.3954,中型_超重構造_標準天井_混合構造,success,4.506057024002075,fcstd_outputs/sample213.FCStd
8.97,10.37,3.2,2.92,374,477,980,639,448,-9.3,0.78,0.63,0.39,3.0,0,0,1,0,1,1,704119.4554145568,877.6460029816171,6.724041342556827,6.32,1.3165522951557178,65496417.211261116,93.0189,小型_超重構造_標準天井_混合構造,success,4.253648996353149,fcstd_outputs/sample214.FCStd
9.58,11.89,2.8,2.7,470,424,581,690,486,-12.9,0.79,0.57,-0.07,3.0,1,0,1,1,0,0,732779.7212289544,825.5328679208927,6.673282931787643,5.960000000000001,0.7860903596718473,83468153.48224953,113.90620000000001,中型_超重構造_低天井_混合構造,success,3.9406440258026123,fcstd_outputs/sample215.FCStd
9.07,11.43,3.3,2.74,405,359,956,466,408,-26.6,0.85,0.17,-0.03,2.9,1,1,0,1,1,0,478321.45017556,343.53345218448396,5.806749622143814,5.09,1.0148811520438616,49587632.57184533,103.6701,中型_重構造_標準天井_木造中心,success,4.247030019760132,fcstd_outputs/sample216.FCStd
8.56,9.54,2.66,3.08,430,371,843,571,317,-19.9,0.86,0.09,0.06,3.0,0,0,1,1,0,1,526250.0732367375,656.5658050019722,5.990537010291401,5.76,1.0436800059538693,42974843.98068775,81.66239999999999,小型_超重構造_標準天井_混合構造,success,4.3743510246276855,fcstd_outputs/sample217.FCStd
8.82,9.28,3.38,3.06,416,433,988,640,471,-18.6,0.33,0.47,0.05,1.1,0,0,0,1,0,1,1024145.0056010706,1443.942621972554,5.674924137574058,5.89,3.8121389124004423,83825859.05044538,81.8496,小型_超重構造_標準天井_混合構造,success,4.392735958099365,fcstd_outputs/sample218.FCStd
11.48,11.55,3.17,2.85,432,417,409,666,424,22.8,0.55,0.24,-0.1,3.1,0,1,0,1,0,1,583010.7872918807,988.764211789639,6.853244406576815,4.97,0.8755974951561782,77303732.33017965,132.59400000000002,中型_超重構造_標準天井_混合構造,success,6.0264880657196045,fcstd_outputs/sample219.FCStd
8.32,8.33,2.97,2.97,538,519,957,877,423,-14.3,0.17,0.29,-0.06,1.5,0,1,1,1,1,1,797851.7326003705,678.866882032099,5.404951709205367,6.32,6.543225502784422,55295593.038908236,69.3056,小型_超重構造_標準天井_木造中心,success,3.9669411182403564,fcstd_outputs/sample220.FCStd
8.9,9.15,2.96,2.77,443,356,920,610,486,29.9,0.7,0.55,-0.1,3.4,1,1,0,1,1,0,653335.0028259727,551.15873453223,5.259198383675132,4.26,0.9792816589713653,53204335.95513309,81.435,小型_重構造_標準天井_木造中心,success,4.8539440631866455,fcstd_outputs/sample221.FCStd
11.9,10.03,3.29,3.09,504,397,737,450,333,-27.0,0.33,0.28,-0.19,2.0,0,0,1,0,0,1,641044.1975871662,1215.3280254983179,5.946860418596096,4.55,1.84979301480997,76513112.2914114,119.357,中型_超重構造_標準天井_混合構造,success,4.898079872131348,fcstd_outputs/sample222.FCStd
11.55,8.04,3.14,2.98,462,515,535,746,489,-21.3,0.86,0.5,0.02,3.1,0,0,0,0,1,0,888660.7356933848,1506.1292165712448,6.716817483571347,5.12,1.5739056236295548,82522813.23795909,92.862,小型_超重構造_標準天井_RC中心,success,6.587960958480835,fcstd_outputs/sample223.FCStd
8.03,8.8,2.86,2.97,487,426,768,423,349,3.9,0.28,0.25,-0.45,2.0,0,1,1,0,1,1,497887.21586929495,850.942238080274,5.868723744391198,6.859999999999999,2.431700029249652,35182702.22218786,70.664,小型_超重構造_標準天井_木造中心,success,4.106423854827881,fcstd_outputs/sample224.FCStd
8.34,11.89,3.31,2.74,523,597,683,436,350,-12.3,0.34,0.9,0.42,2.7,0,0,0,1,1,0,778220.4683215157,1533.6637335622108,6.3871365163937845,5.02,1.19389732542211,77170365.01197913,99.1626,小型_超重構造_標準天井_混合構造,success,4.985101222991943,fcstd_outputs/sample225.FCStd
9.17,9.77,2.72,2.8,588,398,874,436,417,19.3,0.36,0.02,-0.36,2.8,0,1,1,1,0,1,608145.9801131926,759.0661583334124,5.53566863644101,5.82,1.5276641413669128,54484345.68972302,89.59089999999999,小型_超重構造_低天井_木造中心,success,4.214509963989258,fcstd_outputs/sample226.FCStd
8.65,8.24,3.25,2.71,355,450,817,434,435,-22.9,0.5,0.36,-0.42,1.6,0,0,0,1,0,1,733106.2054584475,1287.3315023536793,5.561302063617067,5.46,2.7078585696757056,52252877.900256306,71.27600000000001,小型_超重構造_標準天井_混合構造,success,3.6180849075317383,fcstd_outputs/sample227.FCStd
11.55,10.25,2.73,2.91,375,452,661,485,465,-0.3,0.16,0.91,0.39,3.1,1,1,1,1,0,1,832609.7639625942,1281.746168849605,6.394443440265156,6.220000000000001,0.8455693588225928,98570588.43112162,118.3875,中型_超重構造_標準天井_木造中心,success,6.650379180908203,fcstd_outputs/sample228.FCStd
9.8,11.34,3.13,3.16,390,390,852,865,451,-0.9,0.67,0.56,0.42,2.7,1,1,1,0,0,1,1081927.5259996732,1103.8362335951565,6.886380772670106,7.16,1.1408166157346762,120236769.81939569,111.132,中型_超重構造_標準天井_木造中心,success,4.869089603424072,fcstd_outputs/sample229.FCStd
9.95,10.54,2.66,2.93,539,399,640,518,454,-4.3,0.39,0.05,-0.49,2.7,1,0,0,1,1,1,522464.03720609756,609.371036063113,6.194674662913167,7.32,1.1157669541721489,54792370.97391506,104.87299999999999,中型_超重構造_低天井_木造中心,success,4.945630073547363,fcstd_outputs/sample230.FCStd
9.07,8.91,3.02,2.81,484,370,917,716,317,10.8,0.14,0.02,0.47,1.8,0,0,0,1,1,1,653378.4820865133,770.1892963531628,5.415876205028391,7.17,2.6402803676480566,52801932.63779486,80.8137,小型_超重構造_標準天井_混合構造,success,3.6540868282318115,fcstd_outputs/sample231.FCStd
8.44,11.23,3.07,2.96,464,580,634,561,448,-19.5,0.67,0.08,-0.34,1.2,0,1,0,1,0,1,513393.74755535217,673.6427736061706,6.037137432688361,6.3,1.5709729221095732,48660075.46579334,94.7812,小型_超重構造_標準天井_混合構造,success,4.29078221321106,fcstd_outputs/sample232.FCStd
9.85,8.13,3.46,3.0,369,424,778,742,387,13.2,0.29,0.56,-0.04,1.3,0,0,1,1,0,0,770496.1803266935,1214.2889574416904,5.931168776303384,6.43,2.943365191584994,61701719.36865178,80.0805,小型_重構造_標準天井_混合構造,success,4.48348593711853,fcstd_outputs/sample233.FCStd
9.31,9.95,3.0,3.19,529,414,895,446,469,-27.2,0.7,0.92,0.27,1.3,1,1,1,0,0,0,1049587.0865270642,1415.3178393658536,5.48234869849939,4.03,2.1013500653505326,97227974.96689133,92.6345,小型_超重構造_標準天井_混合構造,success,5.079172849655151,fcstd_outputs/sample234.FCStd
8.55,8.4,3.35,3.16,404,581,427,901,348,-24.2,0.68,0.07,-0.21,2.6,1,1,0,0,0,1,536201.6275935551,652.054471359054,6.187136931980937,5.33,1.5728673591772786,38510000.89376914,71.82000000000001,小型_超重構造_標準天井_混合構造,success,3.6294071674346924,fcstd_outputs/sample235.FCStd
10.22,11.39,3.07,3.08,531,490,509,647,418,-0.7,0.64,0.61,-0.33,1.9,1,0,0,1,1,0,736502.0896132529,1041.7728862905708,6.867393128504862,7.68,1.036952110599455,85733114.9431024,116.40580000000001,中型_超重構造_標準天井_混合構造,success,6.366447925567627,fcstd_outputs/sample236.FCStd
10.87,11.2,3.12,3.05,591,403,780,429,311,-16.0,0.5,0.79,-0.29,2.1,0,0,1,1,0,0,810074.3555247624,1406.891205169078,6.48583406469028,4.65,1.3444453008014845,98621692.33900666,121.74399999999999,中型_超重構造_標準天井_混合構造,success,6.236896991729736,fcstd_outputs/sample237.FCStd
10.35,8.47,3.29,2.75,454,487,560,809,486,16.5,0.25,0.64,0.38,1.5,0,0,1,1,1,1,619983.784823106,769.0857317121493,6.045541456988749,6.1,2.443846855343454,54350568.50462518,87.6645,小型_超重構造_標準天井_木造中心,success,4.897092819213867,fcstd_outputs/sample238.FCStd
8.32,8.16,3.09,2.86,485,382,428,686,430,4.8,0.45,0.5,0.22,1.2,1,1,0,1,1,1,444246.08543174324,421.21865953083494,6.250393641371226,7.27,1.6267114335239996,30160399.835263565,67.8912,小型_超重構造_標準天井_木造中心,success,3.7851598262786865,fcstd_outputs/sample239.FCStd
8.24,10.95,2.68,3.02,455,590,492,425,495,-14.6,0.36,0.05,0.3,1.5,1,1,1,1,0,1,447257.33257417707,501.20268924596814,5.9732151986968205,6.789999999999999,1.0688515057236871,40355134.60350285,90.228,小型_超重構造_標準天井_木造中心,success,3.7537918090820312,fcstd_outputs/sample240.FCStd
9.8,10.63,3.38,3.19,525,424,719,720,428,-9.2,0.2,0.03,-0.49,1.7,1,1,0,1,1,0,521610.91160451074,340.34116645169104,6.2770501956023965,7.33,1.221381881008217,54338295.105488315,104.17400000000002,中型_超重構造_標準天井_木造中心,success,3.8385379314422607,fcstd_outputs/sample241.FCStd
11.12,8.36,2.98,2.88,466,532,632,474,459,-21.1,0.66,0.08,-0.23,1.9,1,0,1,1,1,0,424536.2411640569,330.68403493885427,5.94070900219314,6.14,1.3382127956529148,39466247.494582444,92.96319999999999,小型_超重構造_標準天井_木造中心,success,4.306577205657959,fcstd_outputs/sample242.FCStd
9.88,11.6,3.13,2.8,423,537,740,804,449,-8.0,0.35,0.5,-0.41,1.5,0,1,0,0,1,1,742001.903536086,934.5393336403318,6.418734130134914,6.949999999999999,2.461050426778444,85039354.16046375,114.608,中型_超重構造_標準天井_混合構造,success,4.772584915161133,fcstd_outputs/sample243.FCStd
9.3,8.53,3.12,2.65,362,353,414,931,384,-21.6,0.87,0.46,0.16,1.8,0,1,0,0,0,1,599596.0649512076,1093.8417714137959,6.17977373981303,5.59,2.3670189209917347,47565356.236514345,79.329,小型_重構造_標準天井_混合構造,success,4.261343955993652,fcstd_outputs/sample244.FCStd
10.96,9.39,3.34,2.63,531,353,672,545,325,-3.1,0.24,0.27,-0.36,2.2,0,0,1,1,0,1,635441.3570961119,1039.9918406133283,6.511329605925226,6.9399999999999995,1.7611510363133915,65396066.0007321,102.91440000000001,中型_超重構造_標準天井_混合構造,success,4.917702913284302,fcstd_outputs/sample245.FCStd
9.52,10.49,3.18,3.17,475,453,924,544,398,-20.0,0.57,0.34,0.04,2.6,1,0,0,0,0,0,1113438.7398933573,1510.6066226745802,6.029233116879492,5.25,1.1612944351607444,111193337.07170215,99.8648,小型_超重構造_標準天井_RC中心,success,4.159096956253052,fcstd_outputs/sample246.FCStd
10.54,11.76,3.06,2.99,501,426,615,947,387,17.9,0.36,0.33,-0.33,2.1,0,0,1,1,0,1,887208.2063673773,1195.276635901224,6.455642864664589,5.46,1.8253024162895015,109969812.06251895,123.95039999999999,中型_超重構造_標準天井_混合構造,success,6.199635982513428,fcstd_outputs/sample247.FCStd
8.52,10.53,3.25,2.7,423,486,523,454,379,-21.1,0.23,0.45,0.41,3.2,0,0,1,1,0,0,505873.7354487727,964.220888887229,6.042749513552532,5.14,1.1330634778417812,45384765.70002791,89.7156,小型_超重構造_標準天井_混合構造,success,5.367655038833618,fcstd_outputs/sample248.FCStd
8.34,8.43,2.74,2.7,428,465,726,606,366,-21.9,0.74,0.07,0.48,2.8,1,0,1,0,0,1,562425.07589791,651.8518131245635,5.303582022408607,5.5600000000000005,1.4171470462674265,39541969.87109364,70.30619999999999,小型_超重構造_低天井_混合構造,success,4.030758857727051,fcstd_outputs/sample249.FCStd
9.63,10.55,3.29,2.94,488,516,609,812,466,-21.3,0.57,0.54,-0.42,2.4,1,1,0,0,1,1,764013.6758506681,657.2076928200526,6.45157605113052,5.12,1.5678582710154991,77621115.41856241,101.59650000000002,中型_超重構造_標準天井_木造中心,success,5.303597927093506,fcstd_outputs/sample250.FCStd
11.53,9.06,3.32,3.17,538,528,883,590,357,4.6,0.3,0.8,-0.13,1.2,1,0,0,1,1,0,1271719.8443929194,1412.799265911903,6.230059119533857,6.289999999999999,1.671782934490403,132846144.04100427,104.4618,中型_超重構造_標準天井_混合構造,success,6.406209945678711,fcstd_outputs/sample251.FCStd
9.86,10.25,2.91,2.95,481,525,974,800,392,-16.4,0.9,0.5,0.01,2.9,0,0,1,1,0,1,987827.7371466341,1104.8118103250517,6.25842275682114,5.609999999999999,1.4946090253073356,99834810.25472458,101.065,中型_超重構造_標準天井_混合構造,success,4.289345979690552,fcstd_outputs/sample252.FCStd
